x	y	hex_location	travel_regions	connected_regions	landmass	terrain	feature	natural_wonder_order	continent	number_of_units	resource	resource_boolean	improvement	improvement_owner	road	appeal	river_e	river_se	river_sw	river_count	river_map	cliff_map	flags1	flags2	flags3	flags4	flags5	flags6	flags7	buffer1	buffer1_flag	buffer2	city_1	city_2	district	owner	world_wonder	tile_length
60	17	1185552	196610	131073	1638424	4226188894	4294967295	0	692032081	0	772802784	1	4294967295	-1	-1	0	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	""	""	""	""	""	""	""	""	55
61	17	1185607	196610	131073	589832	3872285854	3910227001	0	692032081	0	4294967295	0	4294967295	-1	-1	0	-1	-1	-1	0	0	0	0	0	0	2	0	0	0	"0200000005b3952f0a000000000000050000000000000000"	0	"754ca3d90a000000000000050000000000000000"	""	""	""	""	""	99
62	17	1185706	196610	131073	589832	4226188894	3910227001	0	692032081	0	4294967295	0	4294967295	-1	-1	0	-1	-1	-1	0	0	0	0	0	0	1	0	0	0	"0100000005b3952f0a000000000000050000000000000000"	0	""	""	""	""	""	""	79
63	17	1185785	196610	131073	589832	4226188894	3910227001	0	692032081	0	150217047	1	4294967295	-1	-1	0	-1	-1	-1	0	0	0	0	0	0	1	0	0	0	"0100000005b3952f0a000000000000050000000000000000"	0	""	""	""	""	""	""	79
64	17	1185864	196610	131073	589832	4226188894	170002756	0	692032081	0	4294967295	0	4294967295	-1	-1	-3	-1	-1	-1	0	0	0	0	0	0	1	0	0	0	"0100000005b3952f0a000000000000050000000000000000"	0	""	""	""	""	""	""	79
65	17	1185943	196610	131073	589832	4226188894	3910227001	0	692032081	0	4294967295	0	4294967295	-1	-1	2	-1	-1	-1	0	0	0	0	0	0	1	0	0	0	"0100000005b3952f0a000000000000050000000000000000"	0	""	""	""	""	""	""	79
66	17	1186022	2621479	131073	4294967295	1602466867	4294967295	0	692032081	0	4294967295	0	4294967295	-1	-1	4	0	1	-1	2	6	0	192	32	0	0	0	0	0	""	""	""	""	""	""	""	""	55
67	17	1186077	196610	131073	1703961	1855786096	4294967295	0	692032081	0	568393708	1	4294967295	-1	-1	5	-1	-1	-1	2	48	0	0	0	0	0	0	0	0	""	""	""	""	""	""	""	""	55
68	17	1186132	2752553	131073	4294967295	1602466867	4294967295	0	3259159252	0	4294967295	0	4294967295	-1	-1	4	-1	-1	-1	0	0	0	0	32	0	0	0	0	0	""	""	""	""	""	""	""	""	55
69	17	1186187	196610	131073	1114128	3872285854	3910227001	0	3259159252	0	4294967295	0	4294967295	-1	-1	0	-1	-1	-1	0	0	0	0	0	0	1	0	0	0	"0100000005b3952f0a000000000000050000000000000000"	0	""	""	""	""	""	""	79
70	17	1186266	196610	131073	1114128	2213004848	170002756	0	3259159252	0	4294967295	0	4294967295	-1	-1	0	-1	-1	-1	0	0	0	0	0	0	1	0	0	0	"0100000005b3952f0a000000000000050000000000000000"	0	""	""	""	""	""	""	79
71	17	1186345	196610	131073	1114128	2213004848	170002756	0	3259159252	0	4294967295	0	4294967295	-1	-1	0	-1	1	-1	1	4	0	128	0	0	1	0	0	0	"0100000005b3952f0a000000000000050000000000000000"	0	""	""	""	""	""	""	79
72	17	1186424	196610	131073	1179665	2213004848	2973166745	0	3259159252	0	4294967295	0	4294967295	-1	-1	0	3	1	2	4	15	0	224	0	0	1	0	0	0	"0100000005b3952f0a000000000000050000000000000000"	0	""	""	""	""	""	""	79
73	17	1186503	196610	131073	1179665	2213004848	2973166745	0	3259159252	1	4294967295	0	4294967295	-1	-1	-2	0	1	2	4	30	0	224	64	0	1	0	0	0	"0100000005b3952f0a000000000000050000000000000000"	0	""	131073	131073	4294967295	5	4294967295	96
0	18	1186599	196610	131073	1179665	3872285854	3910227001	0	3259159252	0	3823567475	1	4294967295	-1	-1	-1	-1	-1	-1	3	49	0	0	64	0	1	0	0	0	"0100000005b3952f0a000000000000050000000000000000"	0	""	131073	131073	4294967295	5	4294967295	96
1	18	1186695	196610	131073	1179665	4226188894	4294967295	0	3259159252	1	4294967295	0	4294967295	-1	-1	-1	-1	-1	-1	1	32	0	0	0	0	0	0	0	0	""	""	""	""	""	""	""	""	55
2	18	1186750	196610	131073	1179665	3872285854	3910227001	0	3259159252	0	4294967295	0	4294967295	-1	-1	0	3	-1	-1	2	3	0	64	64	0	1	0	0	0	"0100000005b3952f0a000000000000050000000000000000"	0	""	65536	65536	4294967295	5	4294967295	96
3	18	1186846	196610	131073	1179665	2213004848	4294967295	0	3259159252	1	4294967295	0	4294967295	-1	257	-1	-1	-1	2	2	24	0	44	64	0	1	0	0	0	"01000000178a604c02000000000000000000000001000000"	1	"00000100000001000000010005ffffffff020003"	33554688	301994240	3888525312	131	4294967295	116
4	18	1186962	3537108992	4144022082	18212083	153727232	4294903050	1	50331392	3	4210688	1	65536	0	29952	-23732	-39	10	0	0	0	0	0	0	5	0	0	0	0	""	""	""	""	""	""	""	""	55
5	18	1187017	0	65536	65536	4294967295	4294967045	767	16777984	0	1114114	18	3872285854	-1	-1	255	0	-44	-46	66	194	0	255	255	255	255	0	0	255	"ffffffff01010300ffff0502180024400001000000010000"	0	""	2511537408	2607	0	5	0	96
6	18	1187113	0	65536	65536	262147	4294967045	10495	16787712	0	4294901762	65535	1602466867	-1	-1	255	0	-44	-46	66	194	0	255	255	255	255	0	0	255	"ffffffffffff0400ffffff00000000200000000000020003"	0	""	33554688	301994240	3888525312	131	4294967295	96
7	18	1187209	3537108992	1208009282	26432421	4294967040	4294967295	1	16777215	0	0	0	851968	14	0	256	0	-1	-1	255	255	17	122	112	74	255	255	255	255	"0000ffffffff00ffffffff0000ffffffffffffff0000ffff"	0	""	536871167	0	218103808	0	14	96
8	18	1187305	4294901761	2047999999	4294920816	65535	4294967295	65280	16777215	0	4294967295	65535	4278190335	-1	255	0	0	0	0	0	0	0	0	13	0	14	0	0	0	"0100ffffffff117a704affffffff0000ffffffff00ffffff"	0	"ff0000ffffffffffffff0000ffffff0000000000"	""	""	""	""	""	99
9	18	1187404	0	234884352	16777216	4294967040	3372867071	65351	16777215	0	4294967295	65280	16777215	0	-1	-1	-1	-1	-1	0	0	255	255	255	0	0	0	0	0	""	""	""	0	234884352	16777216	0	4294967295	72
10	18	1187476	1204357597	4294967295	4294901760	4278255615	16777215	65280	4294967295	255	4278190335	65535	0	0	0	0	0	13	0	14	0	0	0	1	0	255	255	255	255	"dd09c947ffffffff0000ffffffff00ffffffff0000ffffff"	0	""	""	""	""	""	""	79
11	18	1187555	4294967295	4294901760	255	0	218103808	3584	16777216	0	4294967295	2525	4294920137	-1	255	-256	-1	-1	-1	0	255	255	255	255	0	0	255	255	255	""	""	""	4294967295	4294901760	255	0	0	72
12	18	1187627	851968	14	4294901761	165543935	4294920137	65535	4294901760	255	4294902015	65535	4294901760	-1	-1	-1	0	0	-1	255	255	0	0	0	0	0	0	0	0	""	""	""	""	""	""	""	""	55
13	18	1187682	851968	14	4294901761	165543935	4294920137	65535	4294901760	255	4294902015	65535	4294901760	-1	-1	-1	0	0	-1	255	255	0	0	0	0	0	0	0	0	""	""	""	""	""	""	""	""	55
14	18	1187737	851968	14	4294901761	165543935	4294920137	65535	4294901760	255	4294902015	65535	4294901760	-1	-1	-1	0	0	-1	255	255	0	0	0	0	0	0	0	0	""	""	""	""	""	""	""	""	55
15	18	1187792	851968	14	4294901761	165543935	4294920137	65535	4294901760	255	4294902015	65535	4294901760	-1	-1	-1	0	0	-1	255	255	0	0	0	0	0	0	0	0	""	""	""	""	""	""	""	""	55
16	18	1187847	851968	14	4294901761	165543935	4294920137	65535	4294901760	255	4294902015	65535	4294901760	-1	-1	-1	0	0	-1	255	255	0	0	0	0	0	0	0	0	""	""	""	""	""	""	""	""	55
17	18	1187902	851968	14	4294901761	165543935	4294920137	65535	4294901760	255	4294902015	65535	4294901760	-1	-1	-1	0	0	-1	255	255	0	0	0	0	0	0	0	0	""	""	""	""	""	""	""	""	55
18	18	1187957	851968	14	4294901761	165543935	4294920137	65535	4294901760	255	4294902015	65535	4294901760	-1	-1	-1	0	0	-1	255	255	0	0	0	0	0	0	0	0	""	""	""	""	""	""	""	""	55
19	18	1188012	851968	14	4294901761	165543935	4294920137	65535	4294901760	255	4294902015	65535	4294901760	-1	-1	-1	0	0	-1	255	255	0	0	0	0	0	0	0	0	""	""	""	""	""	""	""	""	55
20	18	1188067	851968	14	4294901761	165543935	4294920137	65535	4294901760	255	4294902015	65535	4294901760	-1	-1	-1	0	0	-1	255	255	0	0	0	0	0	0	0	0	""	""	""	""	""	""	""	""	55
21	18	1188122	851968	14	4294901761	165543935	4294920137	65535	4294901760	255	4294902015	65535	4294901760	-1	-1	-1	0	0	-1	255	255	0	0	0	0	0	0	0	0	""	""	""	""	""	""	""	""	55
22	18	1188177	851968	14	4294901761	165543935	4294920137	65535	4294901760	255	4294902015	65535	4294901760	-1	-1	-1	0	0	-1	255	255	0	0	0	0	0	0	0	0	""	""	""	""	""	""	""	""	55
23	18	1188232	851968	14	4294901761	165543935	4294920137	65535	4294901760	255	4294902015	65535	4294901760	-1	-1	-1	0	0	-1	255	255	0	0	0	0	0	0	0	0	""	""	""	""	""	""	""	""	55
24	18	1188287	851968	14	4294901761	165543935	4294920137	65535	4294901760	255	4294902015	65535	4294901760	-1	-1	-1	0	0	-1	255	255	0	0	0	0	0	0	0	0	""	""	""	""	""	""	""	""	55
25	18	1188342	851968	14	4294901761	165543935	4294920137	65535	4294901760	255	4294902015	65535	4294901760	-1	-1	-1	0	0	-1	255	255	0	0	0	0	0	0	0	0	""	""	""	""	""	""	""	""	55
26	18	1188397	851968	14	4294901761	165543935	4294920137	65535	4294901760	255	4294902015	65535	4294901760	-1	-1	-1	0	0	-1	255	255	0	0	0	0	0	0	0	0	""	""	""	""	""	""	""	""	55
27	18	1188452	851968	14	4294901761	165543935	4294920137	65535	4294901760	255	4294902015	65535	4294901760	-1	-1	-1	0	0	-1	255	255	0	0	0	0	0	0	0	0	""	""	""	""	""	""	""	""	55
28	18	1188507	851968	14	4294901761	165543935	4294920137	65535	4294901760	255	4294902015	65535	4294901760	-1	-1	-1	0	0	-1	255	255	0	0	0	0	0	0	0	0	""	""	""	""	""	""	""	""	55
29	18	1188562	851968	14	4294901761	165543935	4294920137	65535	4294901760	255	4294902015	65535	4294901760	-1	-1	-1	0	0	-1	255	255	0	0	0	0	0	0	0	0	""	""	""	""	""	""	""	""	55
30	18	1188617	851968	14	4294901761	165543935	4294920137	65535	4294901760	255	4294902015	65535	4294901760	-1	-1	-1	0	0	-1	255	255	0	0	0	0	0	0	0	0	""	""	""	""	""	""	""	""	55
31	18	1188672	851968	14	4294901761	165543935	4294920137	65535	4294901760	255	4294902015	65535	4294901760	-1	-1	-1	0	0	-1	255	255	0	0	0	0	0	0	0	0	""	""	""	""	""	""	""	""	55
32	18	1188727	851968	14	4294901761	2047999999	4294920816	65535	4294901760	255	4294902015	65535	4294901760	-1	-1	-1	0	0	-1	255	255	0	0	1	0	0	0	0	0	""	""	""	""	""	""	""	""	55
33	18	1188782	851968	14	4294901761	2047999999	4294920816	65535	4294901760	255	4294902015	65535	4294901760	-1	-1	-1	0	0	-1	255	255	0	0	39	0	6	0	0	0	"00000200030001000200150016009e64cee6395411e90000"	17	"3b547d2100d2de2d3f0100ffffffffffffff0100"	""	""	""	""	""	99
34	18	1188881	16777215	1073745920	256	256	2511537408	2607	0	0	1280	0	0	0	256	0	0	1	0	255	255	255	255	13	255	255	255	255	2	"00030001000200000001009e64cee6ffffffff00003b547d"	0	""	""	""	""	""	""	79
35	18	1188960	4294901793	65535	4294967295	50331647	4294967040	0	1	1	16777216	0	2739696896	-39	10	0	0	0	0	5	0	0	0	0	0	0	0	0	2	""	""	""	""	""	""	""	""	55
36	18	1189015	16777984	512	2650800384	1155976804	664073	15104	2194772	255	16777215	65280	4294967295	-1	-1	-1	-1	-1	0	0	32	0	0	0	1	0	0	0	1	""	""	""	""	""	""	""	""	55
37	18	1189070	83886080	170890675	0	327680	0	0	50332160	0	131073	0	2254307329	-26	14843	4436	-23	0	0	59	84	125	33	0	137	65	214	200	1	"00ab57d65a01ffff0000ffffff0000000040000200000002"	0	""	""	""	""	""	""	79
38	18	1189149	83886080	170890675	0	327680	0	0	2739696896	217	10	0	1280	0	0	0	0	1	0	2	0	1	0	2	0	255	255	255	255	"01ffffffff0200030001000200000001005e86e6fb440922"	251	"0a00003b547d2100ffffffff0000ffffffffffff"	""	""	""	""	""	99
39	18	1189248	4294966015	65535	4194304	1	1	45829	667541	0	0	5	0	0	0	1	2	0	1	0	2	0	255	255	255	255	1	255	255	"ffff0200030001000200000001005e86e6fba1be02870000"	2	""	561861691	4294967040	4278190335	255	4294967295	96
40	18	1189344	16776703	117702401	4243456	1	1	45829	667541	0	0	5	0	0	0	1	2	0	1	0	2	0	255	255	255	255	1	255	255	"ffff0200030001000200000001005e86e6fba1be02870000"	2	""	561861691	4294967040	4278190335	255	4294967295	96
41	18	1189440	4294966783	469959940	40960	1	1	45829	667541	0	0	5	0	0	0	2	3	0	1	0	2	0	10	0	11	0	94	134	230	""	""	""	""	""	""	""	""	55
42	18	1189495	290732539	989855977	2194772	4294967295	4294901760	65535	33554431	0	33883391	12	16777376	0	0	1	0	0	5	179	149	47	10	0	0	0	0	0	0	""	""	""	""	""	""	""	""	55
43	18	1189550	5	0	50332160	33554688	184551936	24064	1157359238	9	2594	21563	4278198653	-1	-1	0	-1	-1	-1	255	255	255	255	0	0	3	4	5	3	"0e00e00000010000000100000005b3952f0a000000000000"	0	""	""	""	""	""	""	79
44	18	1189629	5	0	50332160	33554688	184551936	40448	4293316196	255	65535	21563	4278198653	-1	-1	0	-1	-1	-1	255	255	255	255	0	0	255	255	255	3	"31000000000000000002000300010002000a000b009e64ce"	0	""	""	""	""	""	""	79
45	18	1189708	290732518	989855977	2194772	1059970770	4294901761	65535	16777215	0	33554431	32	16777216	0	0	1	0	0	5	179	149	47	10	0	0	0	0	0	0	""	""	""	""	""	""	""	""	55
46	18	1189763	5	0	50332160	33554688	184551936	24064	2717640326	190	34562	21563	4278198653	-1	-1	0	-1	-1	-1	255	255	255	255	0	0	255	255	255	1	"0100000000010000000100000005b3952f0a000000000000"	0	""	""	""	""	""	""	79
47	18	1189842	5	0	50332160	33554688	184551936	28672	1148099852	9	2594	21563	4278198653	-1	-1	0	-1	-1	-1	255	255	255	255	0	0	255	255	255	1	"2000000000010000000100000005b3952f0a000000000000"	0	""	""	""	""	""	""	79
48	18	1189921	5	0	50332160	33554688	184551936	24064	972809862	84	59665	21563	4278198653	-1	-1	0	-1	-1	-1	255	255	255	255	0	0	255	255	255	0	"0000000000010000000100000005b3952f0a000000000000"	0	""	""	""	""	""	""	79
49	18	1190000	5	0	50332160	33554688	184551936	12288	3280201670	89	9045	21563	167780733	63	-22953	1	-1	-1	-1	255	255	255	255	255	255	255	255	255	0	"0000000000010000000100000005b3952f0a000000000000"	0	""	5	0	50332160	0	131073	96
50	18	1190096	983054	2213004848	4294967295	1413152768	4278198653	65535	3154116863	10	4282375723	65279	4294967295	0	0	0	0	1	0	0	0	1	0	0	0	117	76	163	217	"0a0000000000000500000000000000000200030001000200"	1	"0e000f005e86e6fbffffffff00003b547d2101ff"	""	""	""	""	""	99
51	18	1190195	16777215	4294967040	4294967295	16842749	393983	192	0	0	196610	1	917506	15	24064	-6522	-5	57	84	17	233	0	0	59	84	125	33	0	255	"ffffff0000ffffffffffffff0100ffff0504390020000001"	32	""	""	""	""	""	""	79
52	18	1190274	16777216	83886080	170890675	0	327680	0	0	0	196610	1	1703938	27	24064	-6522	-5	68	9	34	10	0	0	59	84	125	33	0	221	"0eec640100ffffffffffffff0100ffffff01200000000001"	0	""	""	""	""	""	""	79
53	18	1190353	16777216	83886080	170890675	0	327680	0	0	0	196610	1	1769474	28	-25088	-12700	-26	-1	-1	255	255	0	0	59	84	125	33	0	255	"ffffff0000ffffffffffffff0200ffffff00000000000001"	0	""	""	""	""	""	""	79
54	18	1190432	16777216	83886080	170890675	0	327680	0	0	0	196610	1	1835010	29	24064	-6522	-5	-1	-1	255	255	0	0	59	84	125	33	0	224	"08102e0100ffffffffffffff0100ffffff00000000000000"	0	""	""	""	""	""	""	79
55	18	1190511	33554432	16777984	402653696	2650806528	4293316196	65535	989855999	84	4278198653	65535	4278190335	-1	-1	-1	-1	3	0	255	255	255	0	0	0	0	0	0	0	""	""	""	""	""	""	""	""	55
56	18	1190566	33554432	16777984	402653696	2650806528	4293316196	65535	989855999	84	4278198653	65535	4278190335	-1	-1	-1	-1	4	0	255	255	255	0	0	0	0	0	0	1	""	""	""	""	""	""	""	""	55
57	18	1190621	16777216	83886080	170890675	0	327680	0	0	0	196610	1	1572866	25	-25088	-12700	-26	68	9	34	10	0	0	81	146	63	41	0	255	"ffffff0000ffffffffffffff0000ffffff00000000000001"	0	""	16777216	83886080	170890675	0	0	96
58	18	1190717	1280	0	131072	65539	524290	9	3872285854	57	15274324	20736	19480466	-46	11742	319	0	-1	-1	255	255	255	255	255	0	0	255	255	255	""	""	""	0	65536	65536	0	2511537408	72
59	18	1190789	2607	0	5	0	50332160	256	134218240	0	2254307337	64486	4294967295	0	20736	16274	41	0	-1	255	255	255	0	0	255	255	255	255	255	"fffffdffffffff0000000000000000000002000300010002"	0	""	""	""	""	""	""	79
60	18	1190868	150996992	3867565568	4294967291	1358954751	2703250	65535	65535	255	4294967295	65535	4294967294	-1	0	0	0	0	0	0	0	0	2	0	3	0	1	0	2	""	""	""	""	""	""	""	""	55
61	18	1190923	150996992	3867565568	290732539	1358954729	2703250	65535	65535	255	4294967295	65535	4294967295	-1	0	0	0	0	1	0	0	0	1	0	0	0	5	179	149	""	""	""	""	""	""	""	""	55
62	18	1190978	2607	0	5	0	50332160	256	134218240	0	208666633	28317	4294967295	0	20736	16274	41	1	-9	243	228	21	1	0	255	255	255	255	255	"0101feffffffff0000000440000000000000000100000001"	0	""	""	""	""	""	""	79
63	18	1191057	33554688	4294902272	196607	65539	524290	9	4226188894	255	16777215	20736	2703250	-1	-1	255	0	-1	-1	255	255	255	1	1	2	0	0	1	255	""	""	""	""	""	""	""	""	55
64	18	1191112	3288336131	65600	65536	3003449344	667541	0	83886080	0	0	0	16777216	0	0	1	3	0	4	0	2	255	255	255	255	2	0	3	0	"0100020019001a00700c9d6effffffff000051923f2900cf"	63	"13dc260100ffffffffffffff0500ffffff011000"	0	33554432	16777984	0	1048578	116
65	18	1191228	3325034513	155485159	2594	3259159252	4294967040	255	4294967040	255	4294967295	65535	65535	0	0	256	0	0	0	1	0	0	0	5	179	149	47	10	0	"000000000005000000000000000002000300010002001000"	2	""	""	""	""	""	""	79
66	18	1191307	1688076305	1413080782	59665	3259159252	4294967040	255	4294967040	255	16777215	65280	65535	0	0	256	0	0	0	1	0	0	0	5	179	149	47	10	0	"000000000005000000000000000002000300010002001000"	2	""	""	""	""	""	""	79
67	18	1191386	208666641	4294930077	65535	3259159252	4294967040	255	4294967040	255	16777215	65280	16908287	0	0	0	0	0	0	2	0	3	0	1	0	2	0	17	0	"120030c6e78399ec36b10000d4d242c2000033b76b0100ff"	107	"fffffffffffffeff03ffff032300400000010000"	""	""	""	""	""	99
68	18	1191485	256	2511537408	2607	0	5	0	33554432	0	65539	2	1179665	48	-6202	-26237	-20	54	-79	0	0	212	210	66	194	0	69	218	212	""	""	""	4278190515	4294967295	4294836223	255	402785023	72
69	18	1191557	8192	1	1	798339845	10	0	1280	0	0	512	16777984	0	2	17	18	0	94	134	230	251	57	84	17	233	0	0	212	"d242c200ffffffff0000ffffffffffffffffffff01ff0104"	1	"00800000010000000100000005b3952f0a000000"	83886080	0	0	2	16777984	116
70	18	1191673	285213184	1577062912	1157359238	664073	1121113088	194	4294967295	0	4294967040	65535	4294901759	0	513	3587	0	-32	0	0	1	0	0	0	1	0	0	0	5	""	""	""	""	""	""	""	""	55
71	18	1191728	170890675	0	327680	0	33554432	768	33554688	0	1179665	50736	4294935527	-1	255	-11264	-46	66	-62	0	72	165	83	147	1	0	161	77	53	""	""	""	""	""	""	""	""	55
72	18	1191783	4294903049	4278386689	3343615	16793664	16777216	0	2739696896	217	10	0	1280	0	0	0	0	0	0	1	0	0	0	1	0	255	255	255	255	"05ffffffff0200030001000200110012005e86e6fb395411"	251	"e90000d4d242c200ffffffff0000ffffffffffff"	""	""	""	""	""	99
73	18	1191882	4294967295	402785023	4202496	1	1	45829	667541	0	0	5	0	0	0	0	1	0	0	0	1	0	255	255	255	255	5	255	255	"ffff020003000100020011001200700c9d6effffffff0000"	255	"d4d242c200ffffffff0000672ab73b05fffffdff"	33554176	1077936130	512	0	2	116
0	19	1191998	798339845	10	83886080	0	0	19573	711075	0	0	5	0	0	0	0	1	0	0	0	1	0	255	255	255	255	5	255	255	"ffff0200030001000200110012005e86e6fb395411e90000"	17	"d4d242c200ffffffff0000ffffffffffffff0200"	50724863	2097208	256	0	1	116
1	19	1192114	798339845	10	83886080	0	0	2	65539	2	301994240	12288	1149495238	9	2594	0	-44	-46	66	194	0	255	255	255	255	0	0	255	255	""	""	""	4294967295	4278191103	65535	0	16777216	72
2	19	1192186	16777216	83886080	170890675	0	327680	0	0	0	196610	1	1114114	18	12288	-6202	-125	-1	-1	255	255	0	0	212	210	66	194	0	236	"ffe0210100ffffffffffffff0300ffffff00000000000000"	0	"00000002000300010002001d001e009e64cee639"	15274324	1121113088	4294901954	255	4278190335	116
3	19	1192302	4294967295	196607	16777215	100673024	256	256	83886080	179	667541	0	83886080	0	0	0	0	0	0	13	0	14	0	0	0	1	0	255	255	"ffff117a704affffffff0000ffffffff00973626280100ff"	40	""	""	""	""	""	""	79
4	19	1192381	4294967295	65535	16777215	4096	0	3328	3584	0	4294901761	65535	1248885265	-1	-1	255	0	-1	-1	255	255	0	255	255	255	255	0	0	255	"ffffffffffff0000ffffff000000000000000000000d000e"	0	""	16777216	4294967040	1887048191	74	4294967295	96
5	19	1192477	4294901760	4278255615	16777215	4294967040	4294967295	0	16777215	0	0	0	851968	14	0	256	0	-1	-1	255	255	221	9	201	71	255	255	255	255	"0000ffffffff00ffffffff0000ffffffffffffff0000ffff"	0	""	255	0	218103808	0	14	96
6	19	1192573	4294901761	165543935	4294920137	65535	4294967295	65280	16777215	0	4294967295	65535	4278190335	-1	255	0	0	0	0	0	0	0	0	13	0	14	0	0	0	"0100ffffffffdd09c947ffffffff0000ffffffff00ffffff"	0	"ff0000ffffffffffffff0000ffffff0000000000"	""	""	""	""	""	99
7	19	1192672	0	234884352	16777216	4294967040	3372867071	65351	16777215	0	4294967295	65280	16777215	0	-1	-1	-1	-1	-1	0	0	255	255	255	0	0	0	0	0	""	""	""	0	234884352	16777216	0	4294967295	72
8	19	1192744	1204357597	4294967295	4294901760	4278255615	16777215	65280	4294967295	255	4278190335	65535	0	0	0	0	0	13	0	14	0	0	0	1	0	255	255	255	255	"dd09c947ffffffff0000ffffffff00ffffffff0000ffffff"	0	""	""	""	""	""	""	79
9	19	1192823	4294967295	4294901760	255	0	218103808	3584	16777216	0	4294967295	2525	4294920137	-1	255	-256	-1	-1	-1	0	255	255	255	255	0	0	255	255	255	""	""	""	4294967295	4294901760	255	0	0	72
10	19	1192895	851968	14	4294901761	165543935	4294920137	65535	4294901760	255	4294902015	65535	4294901760	-1	-1	-1	0	0	-1	255	255	0	0	0	0	0	0	0	0	""	""	""	""	""	""	""	""	55
11	19	1192950	851968	14	4294901761	165543935	4294920137	65535	4294901760	255	4294902015	65535	4294901760	-1	-1	-1	0	0	-1	255	255	0	0	0	0	0	0	0	0	""	""	""	""	""	""	""	""	55
12	19	1193005	851968	14	4294901761	165543935	4294920137	65535	4294901760	255	4294902015	65535	4294901760	-1	-1	-1	0	0	-1	255	255	0	0	0	0	0	0	0	0	""	""	""	""	""	""	""	""	55
13	19	1193060	851968	14	4294901761	165543935	4294920137	65535	4294901760	255	4294902015	65535	4294901760	-1	-1	-1	0	0	-1	255	255	0	0	0	0	0	0	0	0	""	""	""	""	""	""	""	""	55
14	19	1193115	851968	14	4294901761	165543935	4294920137	65535	4294901760	255	4294902015	65535	4294901760	-1	-1	-1	0	0	-1	255	255	0	0	0	0	0	0	0	0	""	""	""	""	""	""	""	""	55
15	19	1193170	851968	14	4294901761	165543935	4294920137	65535	4294901760	255	4294902015	65535	4294901760	-1	-1	-1	0	0	-1	255	255	0	0	0	0	0	0	0	0	""	""	""	""	""	""	""	""	55
16	19	1193225	851968	14	4294901761	165543935	4294920137	65535	4294901760	255	4294902015	65535	4294901760	-1	-1	-1	0	0	-1	255	255	0	0	0	0	0	0	0	0	""	""	""	""	""	""	""	""	55
17	19	1193280	851968	14	4294901761	165543935	4294920137	65535	4294901760	255	4294902015	65535	4294901760	-1	-1	-1	0	0	-1	255	255	0	0	0	0	0	0	0	0	""	""	""	""	""	""	""	""	55
18	19	1193335	851968	14	4294901761	165543935	4294920137	65535	4294901760	255	4294902015	65535	4294901760	-1	-1	-1	0	0	-1	255	255	0	0	0	0	0	0	0	0	""	""	""	""	""	""	""	""	55
19	19	1193390	851968	14	4294901761	165543935	4294920137	65535	4294901760	255	4294902015	65535	4294901760	-1	-1	-1	0	0	-1	255	255	0	0	0	0	0	0	0	0	""	""	""	""	""	""	""	""	55
20	19	1193445	851968	14	4294901761	165543935	4294920137	65535	4294901760	255	4294902015	65535	4294901760	-1	-1	-1	0	0	-1	255	255	0	0	0	0	0	0	0	0	""	""	""	""	""	""	""	""	55
21	19	1193500	851968	14	4294901761	165543935	4294920137	65535	4294901760	255	4294902015	65535	4294901760	-1	-1	-1	0	0	-1	255	255	0	0	0	0	0	0	0	0	""	""	""	""	""	""	""	""	55
22	19	1193555	851968	14	4294901761	165543935	4294920137	65535	4294901760	255	4294902015	65535	4294901760	-1	-1	-1	0	0	-1	255	255	0	0	0	0	0	0	0	0	""	""	""	""	""	""	""	""	55
23	19	1193610	851968	14	4294901761	165543935	4294920137	65535	4294901760	255	4294902015	65535	4294901760	-1	-1	-1	0	0	-1	255	255	0	0	0	0	0	0	0	0	""	""	""	""	""	""	""	""	55
24	19	1193665	851968	14	4294901761	2047999999	4294920816	65535	4294901760	255	4294902015	65535	4294901760	-1	-1	-1	0	0	-1	255	255	0	0	0	0	0	0	0	0	""	""	""	""	""	""	""	""	55
25	19	1193720	851968	14	4294901761	165543935	4294920137	65535	4294901760	255	4294902015	65535	4294901760	-1	-1	-1	0	0	-1	255	255	0	0	0	0	0	0	0	0	""	""	""	""	""	""	""	""	55
26	19	1193775	851968	14	4294901761	2047999999	4090972784	60179	4294901760	255	4294902015	65535	4294901760	-1	-1	-1	0	0	-1	255	255	0	0	0	0	0	0	1	0	""	""	""	""	""	""	""	""	55
27	19	1193830	65536	3003449344	667541	0	1280	0	0	13	3584	256	4294967040	-1	31249	19056	-1	-1	-1	255	0	0	255	255	255	255	0	42	213	"25860100ffffffffffffff0000ffffff0000030042000000"	66	""	0	1	4294901761	255	4294905343	96
28	19	1193926	196607	65539	1376258	1688076310	4294960846	65535	1413152768	125	4294902049	65535	4294901760	-1	-1	-1	2	0	-1	255	255	0	0	28	0	69	0	0	0	"00000000010000000100ffffffff0dffffffff0200030001"	0	""	""	""	""	""	""	79
29	19	1194005	352322048	2650805760	971427428	15274324	2102672128	33	1059970770	1	4294967040	65535	65535	-1	-1	0	8	0	65	0	1	0	0	0	1	0	0	0	5	""	""	""	""	""	""	""	""	55
30	19	1194060	170890675	0	327680	0	0	256	16777216	0	4294967295	65293	50331647	0	3	1	2	0	21	0	22	0	158	100	206	230	68	9	34	"0a00003b547d2100ffffffff0000ffffffffffffffffffff"	255	"ffff000003000200010000000100000005b3952f"	10	83886080	0	0	218103808	116
